anio,ent,mun,aut,aut_her,aut_fal,civ_det,civ_her,civ_fal,vic_her,vic_fal,let,tot
2010,28,040,SD,7,,22,2,13,,,6.5,9
2010,28,041,SD,,1,11,,8,,,#,8
2010,28,042,SD,,,,,2,,,#,2
2010,30,039,SD,,,9,1,1,,,1,3
2010,30,091,SD,,,3,3,2,,,0.666666667,1
2010,30,108,SD,,,2,1,,,,0,1
2010,30,114,SD,,,3,,,,,#,1
2010,30,121,SD,,,16,1,2,,,2,1
2010,30,123,SD,5,1,24,3,9,,,3,3
2010,30,131,SD,8,1,,,1,,,#,2
2010,30,152,SD,,,1,,1,,,#,1
2010,30,155,SD,,,6,1,,,,0,1
2010,30,160,SD,1,,2,,1,,,#,1
2010,30,161,SD,4,,,,6,,,#,2
2010,30,193,SD,,1,6,,1,,,#,3
2010,32,010,SD,1,,5,3,5,,,1.666666667,7
2010,32,020,SD,,,1,1,1,,,1,1
2010,32,039,SD,,,,,,,,#,1
2010,32,049,SD,,,,,,,,#,1
2010,32,055,SD,,,,,1,,,#,1
2010,32,056,SD,,,,,,,,#,1
2011,01,004,SD,,,4,1,,,,0,1
2011,02,001,SD,2,,4,,,,,#,1
2011,02,003,SD,,,5,,1,,,#,1
2011,02,005,SD,,,12,,1,,,#,1
2011,03,003,SD,,,2,,,,,#,1
2011,03,008,SD,,,1,,1,,,#,2
2011,03,008,SM,,1,,,1,,,#,1
2011,05,002,SD,,,,,1,4,,#,2
2011,05,003,SD,,,5,3,,,,0,1
2011,05,006,SD,,,,,,,,#,1
2011,05,011,SD,,,4,,1,,,#,1
2011,05,012,SD,,,22,,,,,#,2
2011,05,017,SD,2,,,,2,,,#,2
2011,05,018,SD,4,2,,,,,,#,2
2011,05,020,SD,,,4,,,,,#,1
2011,05,024,SD,,,3,,1,,,#,1
2011,05,025,SD,7,1,7,,5,,,#,7
2011,05,027,SD,2,1,1,,7,,,#,4
2011,05,028,SD,,,,,4,,,#,1
2011,05,030,SD,4,1,5,1,32,,1,32,20
2011,05,031,SD,,,,,,,,#,1
2011,05,033,SD,,,,,,,,#,1
2011,05,035,SD,,,11,2,19,,,9.5,14
2011,05,036,SD,,,3,,5,,,#,1
2011,07,077,SD,,,1,,,,,#,1
2011,08,019,SD,,,2,,,,,#,1
2011,08,021,SD,,,1,,,,,#,1
2011,08,027,SD,1,1,1,,2,,,#,2
2011,08,029,SD,1,,6,1,,,,0,2
2011,08,031,SD,,,,,,,,#,3
2011,08,032,SD,,,,,,,,#,1
2011,08,036,SD,,,,,,,,#,1
2011,08,040,SD,,,,,,,,#,1
2011,08,041,SD,,,4,,,,,#,1
2011,08,051,SD,,,,,,,,#,1
2011,08,055,SD,,,5,4,3,,,0.75,2
2011,08,065,SD,,,,,,,,#,1
2011,10,001,SD,,,,,,,,#,1
2011,10,003,SD,1,,,,,,,#,1
2011,10,005,SD,,,16,2,7,,,3.5,7
2011,10,007,SD,1,,5,1,,,,0,3
2011,10,009,SD,,,4,1,1,,,1,1
2011,10,012,SD,,,,,,,,#,1
2011,10,014,SD,1,,,,1,,,#,1
2011,10,023,SD,,,,,,,,#,1
2011,10,028,SD,,,2,,3,,,#,2
2011,10,032,SD,,,,,5,,,#,3
2011,10,033,SD,,,,,,,,#,1
2011,10,034,SD,,,1,1,1,,,1,3
2011,10,035,SD,,,,,1,,,#,1
2011,10,036,SD,,,,,,,,#,1
2011,10,038,SD,,,,,3,,,#,1
2011,10,039,SD,,,,,,,,#,1
2011,12,001,SD,10,1,15,4,4,,,1,8
2011,12,001,SM,,,4,,,,,#,1
2011,12,003,SD,,,3,,4,,,#,2
2011,12,006,SD,1,,,,3,,,#,1
2011,12,007,SD,2,2,,,1,,,#,2
2011,12,011,SD,,,,,,,,#,1
2011,12,015,SD,,,,,6,,,#,1
2011,12,016,SD,,,,,,,,#,1
2011,12,021,SD,,,,,,,,#,2
2011,12,022,SD,,1,,,6,,,#,4
2011,12,027,SD,,,,,3,,,#,2
2011,12,028,SD,1,,,,7,,,#,2
2011,12,029,SD,3,,1,,3,,,#,2
2011,12,034,SD,1,,6,,,,,#,1
2011,12,035,SD,,,,,1,,,#,3
2011,12,038,SD,1,,4,,24,,,#,8
2011,12,039,SD,,,5,1,,,,0,1
2011,12,043,SD,1,,,,,,,#,1
2011,12,048,SM,1,2,,,,,,#,2
2011,12,050,SD,2,,,1,5,,,5,2
2011,12,054,SD,1,,,,8,,,#,4
2011,12,057,SD,6,3,6,2,1,,,0.5,4
2011,12,058,SD,,,,,5,,,#,3
2011,12,062,SD,,,,,1,,,#,2
2011,12,064,SD,,,,,,,,#,1
2011,12,068,SD,,,1,2,,,,0,2
2011,14,008,SD,,,,,1,,,#,1
2011,14,016,SD,,,,,6,,,#,1
2011,14,064,SD,,,,,2,,,#,1
2011,14,067,SD,1,,,,,,,#,1
2011,14,069,SD,1,,,,2,,,#,1
2011,14,071,SD,,,,,1,,,#,1
2011,14,080,SD,,,,,,,,#,1
2011,16,002,SD,,,,,,,,#,1
2011,16,006,SD,,,4,,4,,,#,3
2011,16,008,SD,,,,,,,,#,1
2011,16,012,SD,1,,,,3,,,#,1
2011,16,013,SD,2,,,,11,,,#,4
2011,16,015,SD,,,2,,1,,,#,1
2011,16,030,SD,,,,,2,,,#,1
2011,16,046,SD,,,2,,1,,,#,1
2011,16,052,SD,,,,,1,,,#,1
2011,16,066,SD,,,,,10,,,#,1
2011,16,069,SD,,,,,1,,,#,1
2011,16,071,SD,,,1,,2,,,#,1
2011,16,075,SD,4,,7,1,2,,,2,3
2011,16,079,SD,1,1,,,1,,,#,2
2011,16,081,SD,,,,,2,,,#,1
2011,16,082,SD,1,,2,,8,,,#,2
2011,16,083,SD,,1,7,1,6,,,6,9
2011,16,084,SD,,,,,2,,,#,1
2011,16,089,SD,,,,,,,,#,1
2011,16,092,SD,,,1,,7,,,#,5
2011,16,094,SD,,,,,1,,,#,1
2011,16,096,SD,,,,,2,,,#,1
2011,16,099,SD,1,,1,,7,,,#,4
2011,16,103,SD,,,8,,2,,,#,2
2011,16,106,SD,,,1,,6,,1,#,2
2011,16,107,SD,,,,,1,,,#,1
2011,16,108,SD,,,5,2,,,,0,1
2011,16,112,SD,,,3,1,1,,,1,3
2011,17,007,SD,,,4,,,,,#,1
2011,17,011,SD,,,3,,,,,#,1
2011,17,028,SD,1,,2,,1,,,#,1
2011,17,029,SD,,,2,,,,,#,1
2011,17,030,SD,,,4,1,,,,0,1
2011,18,001,SD,,,,,2,,,#,1
2011,18,006,SD,1,,3,,,,,#,1
2011,18,008,SD,,,,,4,,,#,1
2011,18,015,SD,5,,,,4,,,#,2
2011,18,016,SD,,,,,2,,,#,1
2011,18,017,SD,,,5,,7,,,#,5
2011,18,019,SD,,,,,2,,,#,2
2011,19,001,SD,,,2,,1,,,#,1
2011,19,002,SD,1,,,,10,,,#,2
2011,19,003,SD,3,,,,6,,,#,2
2011,19,004,SD,,,,,3,,,#,2
2011,19,005,SD,,,,,,,,#,1
2011,19,006,SD,1,,4,2,22,,,11,9
2011,19,009,SD,,,9,,31,,,#,19
2011,19,010,SD,1,,,,2,,,#,2
2011,19,011,SD,,,3,1,,,,0,2
2011,19,012,SD,,,,,6,,,#,3
2011,19,013,SD,9,,18,1,5,,,5,8
2011,19,014,SD,,,6,,,,,#,1
2011,19,016,SD,,,3,,1,,,#,1
2011,19,017,SD,,,4,2,,,,0,1
2011,19,018,SD,,,4,,4,,,#,4
2011,19,019,SD,,,,,,,,#,1
2011,19,020,SD,2,1,3,3,1,,,0.333333333,2
2011,19,021,SD,4,,12,3,17,,,5.666666667,14
2011,19,022,SD,1,,1,,11,,,#,8
2011,19,023,SD,,,8,,3,,,#,4
2011,19,025,SD,1,,,,3,,,#,2
2011,19,026,SD,7,,5,2,28,,,14,18
2011,19,027,SD,,,1,,,,,#,1
2011,19,031,SD,2,,8,3,20,,,6.666666667,10
2011,19,032,SD,,,,,,,,#,1
2011,19,033,SD,2,,,,9,,,#,7
2011,19,034,SD,,,,,3,,,#,2
2011,19,039,SD,15,1,42,9,30,1,,3.333333333,38
2011,19,039,SM,,,1,,,,,#,1
2011,19,040,SD,,,,,3,,,#,1
2011,19,041,SD,,,7,1,5,1,,5,5
2011,19,042,SD,,,2,,,,,#,4
2011,19,044,SD,1,,3,,12,,,#,6
2011,19,045,SD,2,2,8,,3,,,#,4
2011,19,046,SD,1,,6,2,13,,,6.5,7
2011,19,047,SD,,,20,2,1,,,0.5,2
2011,19,048,SD,1,,1,,16,,,#,4
2011,19,049,SD,,,3,1,3,,,3,3
2011,19,050,SD,,1,6,4,13,,,3.25,7
2011,20,074,SD,,,,,,,,#,1
2011,20,211,SD,,,,,,,,#,1
2011,20,364,SD,,,1,1,,,,0,1
2011,21,015,SD,,,,,,,,#,1
2011,24,005,SD,,,,,2,,,#,2
2011,24,006,SD,,,11,1,2,,,2,2
2011,24,007,SD,1,,,2,1,,,0.5,1
2011,24,015,SD,1,,6,2,,,,0,2
2011,24,018,SD,1,,2,,1,,,#,2
2011,24,020,SD,4,,,,,,,#,1
2011,24,022,SD,,,,,2,,,#,1
2011,24,024,SD,1,,18,,2,,,#,2
2011,24,028,SD,3,1,6,1,7,,,7,6
2011,24,034,SD,,,3,,1,,,#,2
2011,24,035,SD,1,,2,,,,,#,1
2011,24,040,SD,,,,,2,,,#,1
2011,24,051,SD,,,,,,,,#,1
2011,24,056,SD,1,,4,1,6,,,6,2
2011,25,001,SD,4,,8,3,4,,,1.333333333,9
2011,25,001,SM,,1,,,2,,,#,1
2011,25,002,SM,2,,1,,,,,#,1
2011,25,003,SD,1,,,,,,,#,1
2011,25,006,SD,,,21,7,7,,,1,14
2011,25,010,SD,,,,,2,,,#,1
2011,25,011,SD,3,,2,2,1,,,0.5,2
2011,25,012,SD,7,,7,,10,,,#,8
2011,25,012,SM,,1,,,,,,#,1
2011,25,013,SD,3,,3,,1,,,#,4
2011,25,014,SD,,,,,1,,,#,1
2011,25,015,SD,,,2,,2,,,#,1
2011,25,016,SD,,1,,,2,,,#,2
2011,25,017,SD,,,,,2,,,#,1
2011,25,018,SD,,,,,,,,#,1
2011,26,043,SD,1,,5,,,,,#,3
2011,26,045,SD,,,,,,,,#,1
2011,26,055,SD,,,,,1,,,#,1
2011,26,060,SD,1,,2,,,,,#,2
2011,27,002,SD,,,1,1,,,,0,1
2011,27,006,SD,1,,,,1,,,#,1
2011,27,013,SD,,,6,,,,,#,1
2011,28,002,SD,,,5,,4,,,#,4
2011,28,003,SD,4,,9,,11,,,#,11
2011,28,007,SD,2,,10,1,4,,,4,9
2011,28,008,SD,,,,,4,,,#,1
2011,28,009,SD,,,,,5,,,#,3
2011,28,009,SM,,,,,,,,#,1
2011,28,012,SD,,,8,,6,,,#,6
2011,28,013,SD,,,2,,2,,,#,2
2011,28,014,SD,,,8,2,13,,,6.5,14
2011,28,014,SM,,1,,,12,,,#,1
2011,28,015,SD,1,1,1,,7,,,#,6
2011,28,016,SD,,,,,1,,,#,1
2011,28,018,SD,,,1,,,,,#,1
2011,28,021,SD,1,,5,1,8,,,8,6
2011,28,022,SD,25,1,17,7,50,5,2,7.142857143,45
2011,28,024,SD,1,1,4,1,38,,,38,36
2011,28,025,SD,,,23,2,6,,,3,9
2011,28,027,SD,23,4,44,7,120,10,1,17.14285714,68
2011,28,027,SM,6,,,,,,,#,1
2011,28,030,SD,2,,3,2,,,,0,4
2011,28,032,SD,35,3,29,1,39,12,,39,51
2011,28,033,SD,,,5,,6,,,#,6
2011,28,035,SD,5,2,17,,32,,,#,13
2011,28,035,SM,,,,,,,,#,1
2011,28,037,SD,3,,1,,,,,#,2
2011,28,037,SM,3,,2,,,,,#,1
2011,28,038,SD,6,,14,7,23,2,1,3.285714286,16
2011,28,040,SD,3,,27,4,71,,,17.75,20
2011,28,040,SM,1,,,,8,,,#,1
2011,28,041,SD,4,,20,2,9,3,,4.5,15
2011,28,043,SD,,,,,2,,,#,1
2011,30,011,SD,,,,,,,,#,1
2011,30,013,SD,1,,,,2,,,#,1
2011,30,016,SD,,,8,1,,,,0,2
2011,30,025,SD,,,2,1,1,,,1,2
2011,30,026,SD,,,,,4,,,#,1
2011,30,028,SD,4,,1,,13,,,#,6
2011,30,032,SD,,,5,1,,,,0,1
2011,30,040,SD,5,,,,2,,,#,1
2011,30,045,SD,,,5,,1,,,#,1
2011,30,065,SD,,,,,,,,#,1
2011,30,079,SD,,,,,5,,,#,2
2011,30,084,SD,,,1,,,,,#,1
2011,30,087,SD,1,2,,,16,,,#,3
2011,30,087,SM,,1,,3,,,,0,1
2011,30,089,SD,1,,5,1,,,,0,1
2011,30,092,SD,3,1,,,,,,#,1
2011,30,102,SD,,,4,1,,,,0,1
2011,30,121,SD,1,,1,,,,,#,2
2011,30,123,SD,1,,,,22,1,2,#,8
2011,30,124,SD,,,,,1,,,#,1
2011,30,126,SD,,,,,4,,,#,1
2011,30,131,SD,,,7,,2,,,#,3
2011,30,133,SD,,,1,1,14,3,,14,5
2011,30,138,SD,,,2,,,,,#,1
2011,30,154,SD,,,,,3,,,#,1
2011,30,155,SD,,,1,,2,,,#,3
2011,30,174,SD,,,3,,1,,,#,1
2011,30,182,SD,,,,,1,,,#,1
2011,30,185,SD,,,,,,,,#,1
2011,30,189,SD,,,3,1,,,,0,1
2011,30,189,SM,,2,,,3,,,#,1
2011,30,193,SD,11,,2,,35,,,#,14
2011,30,193,SM,3,,1,,,,,#,4
2011,30,205,SD,1,,10,,7,,,#,5
2011,30,207,SD,,,,,,,,#,1
2011,32,004,SD,2,,,,3,,,#,2
2011,32,010,SD,,,2,,,,,#,2
2011,32,010,SM,6,,,,,,,#,1
2011,32,011,SD,,,3,,,,,#,1
2011,32,017,SD,1,,3,2,,,,0,3
2011,32,019,SD,4,2,7,,9,,,#,4
2011,32,020,SD,,,1,,5,,,#,4
2011,32,021,SD,,,,,3,,,#,1
2011,32,022,SD,,,3,1,3,,,3,1
2011,32,023,SD,,,13,,,,,#,2
2011,32,028,SD,4,,9,1,,,,0,2
2011,32,037,SM,,1,,,1,,,#,1
2011,32,039,SD,,,1,,1,,,#,1
2011,32,044,SD,7,1,1,,8,,,#,2
2011,32,047,SD,,,,,12,,,#,6
2011,32,049,SD,,,,,3,,,#,1
2011,32,051,SM,2,,,,,,,#,1
2011,32,055,SD,,,,,1,,,#,1
2012,05,002,SD,,,1,1,,,,0,4
2012,05,003,SD,,,,,2,,,#,3
2012,05,004,SD,,,7,,4,,,#,2
2012,05,006,SD,3,,,,4,1,,#,1
2012,05,007,SD,,,1,,,,,#,1
2012,05,009,SD,4,,,,1,,,#,2
2012,05,014,SD,,,,,,,,#,1
2012,05,017,SD,,,9,,,,,#,1
2012,05,018,SD,2,,5,1,5,,,5,5
2012,05,018,SM,,,3,,,,,#,1
2012,05,019,SD,,,,,3,,,#,1
2012,05,019,SM,,,,,4,,,#,1
2012,05,020,SD,,,46,,,,,#,1
2012,05,022,SD,,,1,,3,,,#,3
2012,05,022,SM,,,,,1,,,#,1
2012,05,025,SD,2,,10,2,10,1,,5,13
2012,05,028,SD,,,,,6,,,#,2
2012,05,030,SD,4,,17,2,17,3,,8.5,17
2012,05,033,SD,,,,,5,,,#,2
2012,05,035,SD,,,2,2,6,,,3,4
2012,05,036,SD,,,2,,,,,#,1
2012,05,038,SD,1,,,,,,,#,1
2012,06,009,SD,,,8,1,,,,0,2
2012,08,009,SD,,,,,,,,#,2
2012,08,015,SD,,,2,,1,,,#,1
2012,08,017,SD,,,4,,,,,#,3
2012,08,019,SD,,,2,,,,,#,1
2012,08,025,SD,,,,,,,,#,1
2012,08,026,SD,2,1,,,2,,,#,1
2012,08,029,SD,1,,5,,3,,,#,5
2012,08,031,SD,,,1,,1,,,#,2
2012,08,038,SD,,,,,,,,#,1
2012,08,043,SD,,1,,,,,,#,1
2012,08,045,SD,2,,3,,,,,#,3
2012,08,048,SD,2,1,2,2,1,,,0.5,1
2012,08,051,SD,2,,1,,,,,#,2
2012,08,052,SD,,,6,,1,,,#,1
2012,08,053,SD,,,3,,,,,#,1
2012,08,058,SD,,,,,1,,,#,1
2012,08,063,SD,,,,,,,,#,1
2012,08,066,SD,,,,,,,,#,1
2012,10,001,SD,,,,,1,,,#,1
2012,10,005,SD,3,1,13,1,3,,,3,2
2012,10,007,SD,,,2,1,1,,,1,2
2012,10,009,SD,,,,,2,,,#,1
2012,10,024,SD,,,1,1,1,,,1,1
2012,10,032,SD,,,1,,1,,,#,1
2012,10,034,SD,,,,,,,,#,2
2012,10,038,SD,,,1,,,,,#,1
2012,11,002,SD,,,10,,,,,#,1
2012,11,015,SD,,,1,,,,,#,1
2012,12,001,SD,2,,1,1,5,,,5,3
2012,12,001,SM,,1,,,3,,,#,1
2012,12,003,SD,,,,,7,,,#,4
2012,12,012,SD,,,1,,1,,,#,2
2012,12,021,SD,2,,,,1,,,#,1
2012,12,022,SD,,,,,,,,#,1
2012,12,026,SD,,,,,2,,,#,1
2012,12,027,SD,,,7,,7,,,#,4
2012,12,031,SD,2,,,,1,,,#,1
2012,12,035,SD,,,,,3,,,#,1
2012,12,038,SD,1,,4,,13,,,#,8
2012,12,048,SD,,,,,,,,#,2
2012,12,051,SD,,,,,,,,#,1
2012,12,054,SD,,,,,,,,#,1
2012,12,055,SD,,,4,,,,,#,1
2012,12,057,SD,,,5,,10,,,#,7
2012,12,059,SD,,1,,,10,,,#,1
2012,12,064,SD,,,,,8,,,#,3
2012,12,067,SD,,,,,2,,,#,1
2012,12,068,SD,6,1,5,3,2,,,0.666666667,6
2012,12,073,SD,,,,,6,,,#,3
2012,12,078,SD,,,,,,,,#,1
2012,14,008,SD,1,,,,4,,,#,1
2012,14,047,SD,,,2,,,,,#,1
2012,14,049,SD,,,1,,1,,,#,1
2012,14,056,SD,1,,,,,,,#,1
2012,14,063,SD,,,4,,,,,#,1
2012,14,067,SD,,,1,,,,,#,1
2012,14,085,SD,,,,,,,,#,1
2012,14,087,SD,,,1,,,,,#,1
2012,14,097,SD,,,2,,,,,#,1
2012,14,120,SD,1,,4,,,,,#,2
2012,15,041,SD,,,,,,,,#,1
2012,15,105,SD,1,,2,,1,,,#,1
2012,15,123,SD,1,,,,6,,,#,2
2012,16,002,SD,,,2,1,2,,,2,3
2012,16,006,SD,,,2,,5,,,#,4
2012,16,009,SD,,,,,4,,,#,1
2012,16,012,SD,,,3,,,,,#,2
2012,16,013,SD,1,,,,1,,,#,2
2012,16,019,SD,,,,,2,2,,#,2
2012,16,021,SD,,,,,2,,,#,1
2012,16,025,SD,,,,,2,,,#,1
2012,16,026,SD,2,,,,,,,#,1
2012,16,028,SD,,,,,5,,,#,1
2012,16,030,SD,,,1,,,,,#,1
2012,16,034,SD,,,3,,3,,,#,3
2012,16,035,SD,,,,,1,,,#,1
2012,16,038,SD,,,,,1,,,#,1
2012,16,047,SD,,,,,2,,,#,1
2012,16,050,SD,,,,,2,,,#,2
2012,16,053,SD,,,,,2,,,#,1
2012,16,055,SD,,,1,1,,1,,0,1
2012,16,057,SD,,,2,1,,,,0,1
2012,16,061,SD,1,1,,,1,,,#,1
2012,16,064,SD,,,2,,,,,#,2
2012,16,068,SD,,,,,1,,,#,1
2012,16,070,SD,,,,,,,,#,1
2012,16,071,SD,,,,,1,,,#,1
2012,16,075,SD,,,,,,,,#,1
2012,16,077,SD,,,,,1,,,#,1
2012,16,081,SD,,,,,1,,,#,1
2012,16,082,SD,,,1,1,,,,0,1
2012,16,084,SD,5,1,,,1,,,#,1
2012,16,086,SD,,,,,1,,,#,1
2012,16,089,SD,,1,,,1,,,#,1
2012,16,092,SD,,1,6,,7,,,#,4
2012,16,097,SD,,,,,2,,,#,1
2012,16,099,SD,1,,1,,5,,,#,5
2012,16,102,SD,,,,,2,,,#,1
2012,16,104,SD,,,,,4,,,#,1
2012,16,106,SD,,,,,4,,,#,1
2012,16,108,SD,3,1,1,,10,1,,#,4
2012,16,111,SD,,,,,1,,,#,1
2012,16,112,SD,,,1,,3,,,#,2
2012,17,007,SD,,,5,1,1,,,1,1
2012,17,012,SD,1,,,,,,,#,1
2012,17,014,SD,,,1,,,,,#,1
2012,17,028,SD,,,,,,,,#,1
2012,18,005,SD,,,,,1,,,#,1
2012,18,006,SD,,,1,,,,,#,1
2012,18,014,SD,,,,,1,,,#,1
2012,18,018,SD,,,,,2,,,#,1
2012,19,002,SD,,,,,,,,#,1
2012,19,003,SD,1,,4,,5,,,#,3
2012,19,005,SD,,1,2,2,1,,,0.5,1
2012,19,009,SD,,,,,21,,,#,9
2012,19,011,SD,,,3,1,8,,,8,3
2012,19,014,SD,,,1,,1,,,#,1
2012,19,015,SD,,,,,7,,,#,1
2012,19,017,SD,1,,3,,2,,,#,1
2012,19,021,SD,,1,2,1,1,,,1,1
2012,19,022,SD,,,,,,,,#,1
2012,19,025,SD,,,8,,,,,#,2
2012,19,027,SD,2,,,,7,,,#,2
2012,19,031,SD,,,3,1,1,,,1,1
2012,19,033,SD,,,,,,,,#,1
2012,19,034,SD,,,1,,,,,#,1
2012,19,037,SD,,,,,3,,,#,1
2012,19,039,SD,,,4,,1,1,1,#,2
2012,19,040,SD,,,3,1,2,,,2,2
2012,19,041,SD,,,,,1,,,#,2
2012,19,044,SD,1,,4,,4,,,#,6
2012,19,048,SD,,,,,1,,,#,1
2012,19,050,SD,,,,,3,,,#,2
2012,19,051,SD,,1,,,,,,#,1
2012,20,231,SD,1,,6,3,1,,,0.333333333,1
2012,23,005,SD,,,,,,,,#,1
2012,24,005,SD,1,,,,1,,,#,1
2012,24,007,SD,,,,,5,,,#,1
2012,24,015,SD,,,3,,1,,,#,2
2012,24,025,SD,,,,,,,,#,1
2012,24,028,SD,2,,4,,4,,,#,2
2012,24,035,SD,,,7,,,,,#,1
2012,24,049,SD,,,,,3,,,#,1
2012,25,001,SD,2,,,,3,,,#,2
2012,25,003,SD,4,1,,,13,,,#,3
2012,25,005,SD,,,2,,1,,,#,1
2012,25,006,SD,,,2,,3,,,#,2
2012,25,010,SD,,,,,2,,,#,3
2012,25,011,SD,5,5,,,11,,,#,2
2012,25,013,SD,5,2,1,,3,2,,#,8
2012,25,014,SD,,,,,2,,,#,2
2012,25,015,SD,1,,3,,6,,,#,3
2012,25,016,SD,,1,3,,,,,#,2
2012,25,017,SD,,1,2,,1,,,#,3
2012,25,018,SD,,,,1,3,,,3,1
2012,26,030,SM,,1,,,5,,,#,1
2012,26,060,SD,,1,,,1,,,#,2
2012,26,065,SD,,,4,,,,,#,3
2012,26,069,SD,,,1,,,,,#,1
2012,26,070,SD,1,2,1,,,,,#,1
2012,28,001,SD,,,,,,,,#,1
2012,28,003,SD,,,3,,1,,,#,2
2012,28,007,SD,,,2,1,2,,,2,5
2012,28,008,SD,,,,,,,,#,1
2012,28,010,SD,,,,,3,,,#,1
2012,28,011,SD,,,3,,,,,#,1
2012,28,012,SD,4,,,,5,,,#,9
2012,28,013,SD,,,1,,2,,,#,2
2012,28,014,SD,2,,4,,1,,,#,10
2012,28,015,SD,1,,,,1,,,#,7
2012,28,016,SD,4,1,3,,2,,,#,3
2012,28,018,SD,1,1,4,,2,,,#,1
2012,28,019,SD,,,,,1,,,#,1
2012,28,019,SM,1,,,,,,,#,1
2012,28,021,SD,3,,8,3,9,1,,3,8
2012,28,022,SD,16,1,22,6,35,3,,5.833333333,43
2012,28,022,SM,,,1,,,,,#,1
2012,28,023,SD,,,2,,,,,#,1
2012,28,024,SD,,,5,,3,,,#,7
2012,28,025,SD,,,14,1,13,,,13,11
2012,28,027,SD,66,4,38,12,199,6,1,16.58333333,122
2012,28,027,SM,,4,,,,,,#,1
2012,28,030,SD,3,,,,15,,,#,7
2012,28,032,SD,32,3,25,4,76,8,1,19,55
2012,28,033,SD,13,1,13,2,5,,,2.5,13
2012,28,035,SD,1,1,2,,8,,,#,8
2012,28,037,SD,,,,,2,,,#,1
2012,28,037,SM,1,,,,,,,#,1
2012,28,040,SD,5,1,14,1,30,,,30,26
2012,28,041,SD,25,3,11,2,84,9,1,42,46
2012,28,042,SD,4,1,,,2,,,#,2
2012,30,004,SD,,,,,1,,,#,1
2012,30,009,SD,,,,,,,,#,1
2012,30,013,SD,,,,,4,,,#,2
2012,30,014,SD,,,,,2,,,#,1
2012,30,016,SD,4,1,,,,,,#,1
2012,30,016,SM,1,,,,,,,#,1
2012,30,026,SD,,,,,,,,#,1
2012,30,038,SD,,,,,2,,,#,2
2012,30,044,SD,1,,2,,18,,,#,6
2012,30,048,SD,1,,2,,,,,#,1
2012,30,065,SD,,,,,12,,,#,1
2012,30,087,SD,,,,,11,,1,#,5
2012,30,100,SD,,,,,1,,,#,1
2012,30,102,SD,,,,,1,,,#,1
2012,30,108,SD,,,7,,,,,#,1
2012,30,123,SD,,,,,17,,,#,4
2012,30,131,SD,,,1,1,,,,0,1
2012,30,132,SD,,,1,,,,,#,1
2012,30,133,SD,,,3,1,4,,,4,3
2012,30,134,SD,,,5,,1,,,#,1
2012,30,141,SD,,,4,,,,,#,1
2012,30,148,SD,,,,,3,,,#,1
2012,30,154,SD,,,,,,,,#,1
2012,30,160,SD,1,1,4,2,1,,,0.5,2
2012,30,169,SD,,,4,,1,,,#,1
2012,30,174,SD,,,,,4,,,#,1
2012,30,191,SD,,,,,7,,,#,2
2012,30,193,SM,,,2,,,,,#,1
2012,32,003,SD,,,3,,1,,,#,1
2012,32,004,SD,,,,,2,,,#,2
2012,32,007,SD,7,,8,1,8,,,8,4
2012,32,010,SD,,,,,2,,,#,2
2012,32,011,SD,5,,,,4,,,#,2
2012,32,013,SD,,,,,,,,#,1
2012,32,015,SD,,,,,4,,,#,1
2012,32,016,SD,,,,,2,,,#,1
2012,32,020,SD,,,,,10,,,#,4
2012,32,021,SD,,,,,5,,,#,1
2012,32,024,SD,,,,,,,,#,1
2012,32,029,SD,1,,,,,,,#,1
2012,32,036,SD,,,,,,,,#,1
2012,32,038,SD,,,,,3,,,#,1
2012,32,042,SD,1,,,,,,,#,1
2012,32,044,SD,,,,,,,,#,1
2012,32,047,SD,,,,,3,,,#,3
2012,32,049,SD,,,5,,3,,,#,2
2012,32,049,SM,,1,,,,,,#,1
2012,32,051,SD,1,1,,,,,,#,1
2012,32,055,SD,,,,,2,,,#,2
2012,32,056,SM,,,3,,3,,,#,1
2013,02,001,SD,,1,,,,,,#,3
2013,02,007,SM,,,2,,,,,#,1
2013,04,004,SM,,,5,,2,,,#,1
2013,05,002,SD,2,,2,,10,,,#,5
2013,05,003,SD,,,,,1,,,#,1
2013,05,004,SD,,,,,1,,,#,1
2013,05,006,SM,,,1,,,,,#,1
2013,05,009,SD,,,,1,,,,0,1
2013,05,010,SD,,,,,2,,,#,1
2013,05,010,SM,,,,,,,,#,1
2013,05,018,SD,,,10,1,6,,,6,3
2013,05,018,SM,,,,,4,,,#,1
2013,05,022,SD,,,,,1,,,#,1
2013,05,023,SD,,,,,4,,,#,1
2013,05,025,SD,,,,,5,,,#,3
2013,05,028,SD,,,,,5,,,#,1
2013,05,028,SM,,,,,4,,,#,1
2013,05,030,SD,,,,,1,,,#,1
2013,05,030,SM,,,,,1,,,#,2
2013,05,032,SD,,,,,4,,,#,4
2013,05,033,SD,,,,,3,,,#,1
2013,05,033,SM,,,,,,,,#,1
2013,05,037,SD,,,,,2,,,#,1
2013,06,003,SD,4,,3,,2,,,#,1
2013,06,007,SM,,1,,,,,,#,1
2013,08,001,SD,,,2,,,,,#,1
2013,08,002,SD,,,,,,,,#,1
2013,08,009,SD,,,,,,,,#,1
2013,08,017,SD,1,,3,,,,,#,4
2013,08,021,SD,,,,,,,,#,1
2013,08,029,SD,3,1,5,,1,,,#,4
2013,08,030,SD,,,3,,1,,,#,1
2013,08,032,SD,,,,,,,,#,1
